like1,parlogA,parlogK,parw,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,chain
-41.647274,-0.26053852,-1.6663834,2.779526,0.0,-0.14917012,-0.1759192,-0.14458017,-0.096345015,-0.05267176,-0.021501249,-0.0031523276,0.005346548,0.0076341946,0.0,-0.35228544,0.06900836,0.13499293,-0.055534873,-0.04602954,0.032428112,0.013052124,-0.016227268,-0.0023235825,0.0,-0.24149907,0.23060957,-0.118403815,0.015848186,0.034781195,-0.03989389,0.023432529,-0.005558106,-0.004570823,0.0,-0.078399695,0.099312365,-0.092752896,0.07562771,-0.056699693,0.03994211,-0.026693901,0.016976196,-0.010251318,0.0,0.077993006,-0.09882319,0.092337616,-0.07533865,0.056533713,-0.039872553,0.026689049,-0.017008271,0.010299661,1.0
-42.313133,-0.25305253,-1.4990973,2.5269864,0.0,-0.13246427,-0.17785473,-0.17164487,-0.14029603,-0.1013533,-0.06495894,-0.035835963,-0.015184094,-0.0022197561,0.0,-0.39699292,0.030928599,0.19884938,-0.03117131,-0.098379925,0.023467064,0.048046287,-0.01563998,-0.02313901,0.0,-0.30336815,0.27923518,-0.10322693,-0.046545435,0.095174514,-0.06400677,0.010665493,0.022631725,-0.026238333,0.0,-0.14279743,0.18977845,-0.17982405,0.1427772,-0.09858823,0.058642093,-0.027955469,0.0074238377,0.004305948,0.0,0.022173734,-0.031526707,0.033583637,-0.031766616,0.028140396,-0.02390577,0.01972331,-0.015923448,0.012641123,2.0
-41.578117,0.12482236,-2.753816,2.5914347,0.0,-0.30810508,-0.016076725,0.015831681,0.0016959457,-0.0007681069,-0.00013184137,3.4680343e-05,8.943101e-06,-1.4097941e-06,0.0,-0.25566256,0.06729342,-0.003879364,-0.0026199312,0.0008994966,-9.50023e-05,-2.3663077e-05,1.1368665e-05,-1.712036e-06,0.0,-0.13148628,0.05539718,-0.016225386,0.0038386441,-0.000739377,0.0001038144,-3.7333314e-06,-4.0441464e-06,1.905859e-06,0.0,0.0015594166,-0.00072545797,0.0002531162,-7.850032e-05,2.2823937e-05,-6.3705547e-06,1.7287247e-06,-4.5953212e-07,1.2024384e-07,0.0,0.118714064,-0.05101951,0.015503325,-0.003902335,0.0008382648,-0.00014911688,1.872991e-05,1.870851e-08,-1.0214542e-06,3.0
-40.331184,-0.121397845,-2.9644341,1.9259171,0.0,-0.1522414,0.001929741,0.0061532008,-0.00015630026,-0.00024770378,9.48214e-06,9.931148e-06,-5.106495e-07,-3.9651403e-07,0.0,-0.1299403,0.027314313,-0.00046892447,-0.0010097909,0.0002312928,-7.643924e-06,-7.778611e-06,1.9452912e-06,-9.3272185e-08,0.0,-0.08700767,0.028771725,-0.0059836404,0.00081117114,-2.5433801e-05,-2.4505298e-05,9.135474e-06,-2.0265438e-06,2.9943834e-07,0.0,-0.03809998,0.014861761,-0.0042511425,0.0010551929,-0.00023909876,5.0448198e-05,-9.976297e-06,1.8443903e-06,-3.1462739e-07,0.0,0.009625277,-0.0038700807,0.0011654866,-0.00031157234,7.798217e-05,-1.871166e-05,4.3591203e-06,-9.934092e-07,2.225401e-07,4.0
-40.39368,-0.44142148,-1.8828436,2.8089025,0.0,-0.10960979,-0.106604554,-0.06770608,-0.030860467,-0.0077921627,0.002550364,0.005037948,0.0040627504,0.0022978268,0.0,-0.20338547,0.045230474,0.056695558,-0.02745375,-0.012502979,0.011791258,0.0014814382,-0.004199528,0.0004476933,0.0,-0.13464329,0.117314786,-0.05802443,0.01205219,0.008543437,-0.011399618,0.007128406,-0.0024694528,-0.00018801748,0.0,-0.038290173,0.04311825,-0.03598768,0.026373351,-0.017887099,0.011486373,-0.007063887,0.004184579,-0.002393743,0.0,0.05256516,-0.058261327,0.04732205,-0.03332778,0.021407476,-0.01278858,0.0071481336,-0.0037253231,0.0017828852,5.0
-40.71876,0.15210603,-2.965581,2.483599,0.0,-0.22233902,0.017869385,0.004378384,-0.0008192057,-4.8662678e-05,2.5334652e-05,-7.6353336e-07,-6.0117935e-07,6.8284486e-08,0.0,-0.15352562,0.036913496,-0.0048604733,0.00020329464,7.8229816e-05,-2.4125975e-05,3.7549737e-06,-2.7190526e-07,-3.2822456e-08,0.0,-0.05966378,0.018633764,-0.004259253,0.0008429144,-0.00015186622,2.5386107e-05,-3.956845e-06,5.718832e-07,-7.512818e-08,0.0,0.03207696,-0.010272844,0.002451074,-0.0005163191,0.000101254605,-1.892478e-05,3.4127963e-06,-5.9805365e-07,1.022799e-07,0.0,0.10984179,-0.031194404,0.0059864717,-0.00088433473,9.458924e-05,-3.735905e-06,-1.4126961e-06,4.9889746e-07,-1.0473945e-07,0.0
-57.717957,0.27803317,-1.6663834,2.779526,0.0,-0.5155295,-0.60797393,-0.49966675,-0.3329668,-0.18203275,-0.07430797,-0.010894394,0.018477583,0.026383653,0.0,-1.2174928,0.23849179,0.46653336,-0.19192763,-0.15907735,0.11207103,0.04510793,-0.05608118,-0.008030264,0.0,-0.8346169,0.79698294,-0.40920168,0.054771077,0.12020325,-0.13787264,0.08098245,-0.019208724,-0.015796691,0.0,-0.27094808,0.34322193,-0.32055253,0.26136813,-0.19595324,0.13803929,-0.09225369,0.058669463,-0.03542839,0.0,0.26954257,-0.34153134,0.3191173,-0.26036915,0.1953796,-0.13779889,0.09223692,-0.05878031,0.03559546,1.0
-40.593792,-0.3922021,-1.7989559,2.8994074,0.0,-0.119175434,-0.12416714,-0.086722925,-0.045924146,-0.016815301,-0.0010864055,0.004885173,0.0054785428,0.0039599338,0.0,-0.23724264,0.058559936,0.07043875,-0.03834152,-0.015741313,0.017605407,0.0012871315,-0.0066175195,0.0011728606,0.0,-0.15232597,0.1417845,-0.07746517,0.021369036,0.007829427,-0.014934168,0.0110990405,-0.004987,0.0006702715,0.0,-0.035726655,0.042276237,-0.037242312,0.028941883,-0.020921089,0.014400058,-0.009553673,0.0061522704,-0.0038615067,0.0,0.07222674,-0.08248783,0.06836151,-0.048556548,0.030992804,-0.018020706,0.009490594,-0.0043904837,0.0016181743,2.0
-44.115623,0.36691168,-2.753816,2.5914347,0.0,-0.5380073,-0.028072875,0.027644984,0.0029614286,-0.0013412538,-0.00023021892,6.0558163e-05,1.5616275e-05,-2.461756e-06,0.0,-0.4464332,0.117506504,-0.0067740725,-0.004574875,0.0015706841,-0.00016589122,-4.1320018e-05,1.9851748e-05,-2.989525e-06,0.0,-0.22959888,0.09673351,-0.028332466,0.006702968,-0.0012910862,0.00018127874,-6.519073e-06,-7.061812e-06,3.327975e-06,0.0,0.002723024,-0.001266781,0.00044198675,-0.00013707578,3.985473e-05,-1.11241425e-05,3.0186663e-06,-8.0242637e-07,2.0996754e-07,0.0,0.20729627,-0.089089304,0.027071614,-0.006814184,0.0014637623,-0.00026038507,3.2705815e-05,3.2668446e-08,-1.783644e-06,3.0
-40.331184,-0.121397845,-2.9644341,1.9259171,0.0,-0.1522414,0.001929741,0.0061532008,-0.00015630026,-0.00024770378,9.48214e-06,9.931148e-06,-5.106495e-07,-3.9651403e-07,0.0,-0.1299403,0.027314313,-0.00046892447,-0.0010097909,0.0002312928,-7.643924e-06,-7.778611e-06,1.9452912e-06,-9.3272185e-08,0.0,-0.08700767,0.028771725,-0.0059836404,0.00081117114,-2.5433801e-05,-2.4505298e-05,9.135474e-06,-2.0265438e-06,2.9943834e-07,0.0,-0.03809998,0.014861761,-0.0042511425,0.0010551929,-0.00023909876,5.0448198e-05,-9.976297e-06,1.8443903e-06,-3.1462739e-07,0.0,0.009625277,-0.0038700807,0.0011654866,-0.00031157234,7.798217e-05,-1.871166e-05,4.3591203e-06,-9.934092e-07,2.225401e-07,4.0
-41.926952,-0.17567791,-1.8839748,2.9292305,0.0,-0.20359734,-0.19400255,-0.11969221,-0.051954944,-0.011195248,0.005962155,0.009264572,0.006919592,0.00362808,0.0,-0.36732957,0.09596793,0.09250295,-0.054884724,-0.015269381,0.021556836,-0.00074445875,-0.0067054466,0.0019901416,0.0,-0.22999138,0.20637375,-0.11156545,0.03405248,0.005154368,-0.015524637,0.012280608,-0.006050375,0.0014982725,0.0,-0.046305493,0.05199974,-0.04357269,0.032286733,-0.022310264,0.014719405,-0.009388369,0.0058314605,-0.0035435206,0.0,0.1217906,-0.13044013,0.100721024,-0.06612273,0.038579814,-0.02015508,0.0092378035,-0.003442602,0.00073024497,5.0
-50.418964,0.17245762,-1.9470036,2.2954788,0.0,-0.44631648,-0.4446149,-0.29200953,-0.1405613,-0.041290004,0.006394556,0.020331314,0.018091649,0.011148171,0.0,-0.86432236,0.03856311,0.29052752,-0.026001455,-0.09707421,0.013122834,0.03223762,-0.0058754766,-0.010638167,0.0,-0.6940969,0.4816664,-0.09956012,-0.0937735,0.09873749,-0.03681151,-0.007840276,0.017887589,-0.009762051,0.0,-0.38552183,0.40135235,-0.28747872,0.16357648,-0.07308991,0.020782042,0.0030780428,-0.010231341,0.009610706,0.0,-0.054718293,0.06350819,-0.055208523,0.04260353,-0.03078,0.021319197,-0.01433644,0.009430901,-0.006098379,0.0
-43.748913,-0.19837575,-1.6663834,1.9875717,0.0,-0.15698774,-0.20354117,-0.18827872,-0.1460655,-0.09868625,-0.057591144,-0.02713219,-0.0074363854,0.0034279833,0.0,-0.4366787,-0.06922032,0.19937553,0.0649475,-0.08574395,-0.04487693,0.034189146,0.027036712,-0.012183165,0.0,-0.39461127,0.24128598,0.042549253,-0.14224422,0.0664796,0.027869893,-0.049064312,0.01657557,0.013499094,0.0,-0.27383974,0.29733574,-0.19093926,0.06409569,0.022380147,-0.055175286,0.049128927,-0.026766373,0.0053975936,0.0,-0.12923057,0.17145589,-0.16522776,0.1366247,-0.101675846,0.06908575,-0.04268188,0.023349347,-0.01041876,1.0
-40.003372,-0.3922021,-2.9139473,1.8486533,0.0,-0.091789804,-0.003736888,0.00459337,0.00038019827,-0.00022199735,-2.8693943e-05,1.0309022e-05,1.903162e-06,-4.5549285e-07,0.0,-0.08338997,0.016145198,0.00118535,-0.0010641981,0.00014475801,2.6991986e-05,-1.2709883e-05,1.0652935e-06,4.5084457e-07,0.0,-0.060381953,0.020744186,-0.004004925,0.00030342204,0.00010281289,-5.100813e-05,1.220842e-05,-1.5570918e-06,-9.623343e-08,0.0,-0.032426585,0.013803108,-0.0041991607,0.0010738513,-0.00024001379,4.6649522e-05,-7.448787e-06,7.58979e-07,6.202335e-08,0.0,-0.0041526644,0.0018865115,-0.0006423307,0.00019427197,-5.5047407e-05,1.49636535e-05,-3.9518955e-06,1.0216881e-06,-2.5983033e-07,2.0
-48.558224,0.40931287,-2.5434954,2.5628946,0.0,-0.74639845,-0.20035702,0.022800732,0.026677722,0.0048217177,-0.0014429193,-0.0008820492,-8.8721776e-05,6.668538e-05,0.0,-0.75917554,0.18653518,0.03206078,-0.027016692,0.0033486658,0.0019492081,-0.0008225192,2.1040917e-06,8.3876155e-05,0.0,-0.46920586,0.24681471,-0.08168903,0.017646601,-0.00090101914,-0.0013366388,0.00079555495,-0.00028133948,6.6365494e-05,0.0,-0.11807732,0.07486003,-0.035345506,0.01472787,-0.005710781,0.0021094596,-0.0007514348,0.00025996592,-8.771653e-05,0.0,0.20861878,-0.12927303,0.058700547,-0.023110636,0.0082979025,-0.0027706644,0.0008654822,-0.00025202677,6.737e-05,3.0
-42.046234,0.054343224,-2.754106,1.8973696,0.0,-0.3084749,-0.056111246,0.015199637,0.007386159,9.1681424e-05,-0.0005916526,-0.000115171904,2.7779282e-05,1.4538661e-05,0.0,-0.31183028,0.050862778,0.017386314,-0.007024984,-0.0002861008,0.0006252487,-7.842113e-05,-3.870462e-05,1.2771948e-05,0.0,-0.2395488,0.0930016,-0.01637721,-0.0013014463,0.0018541077,-0.0006126443,8.5145286e-05,1.740131e-05,-1.376845e-05,0.0,-0.14115518,0.07299091,-0.02611773,0.0074938154,-0.0017239539,0.00027425526,1.6952073e-07,-2.2675515e-05,1.1711477e-05,0.0,-0.03798607,0.02165369,-0.009214974,0.0034695172,-0.0012188221,0.00040902902,-0.00013278105,4.200298e-05,-1.30075605e-05,4.0
-51.393684,0.011081146,-1.1737374,2.9916596,0.0,-0.20001437,-0.30030122,-0.33055013,-0.3156368,-0.2750493,-0.22308259,-0.16947588,-0.1202522,-0.07859574,0.0,-0.7831617,0.21439986,0.4124278,-0.24188241,-0.18188378,0.19530076,0.055948928,-0.13280271,0.002699435,0.0,-0.5017498,0.6040505,-0.4253742,0.14872748,0.07683887,-0.18197457,0.17285344,-0.09862671,0.014752995,0.0,-0.1070932,0.16461256,-0.18860187,0.19087414,-0.17993572,0.1617554,-0.14039066,0.11848764,-0.09767286,0.0,0.25557384,-0.37544003,0.3977803,-0.35849103,0.2873357,-0.20644297,0.1304154,-0.0673925,0.02054684,5.0
-40.6922,0.06233112,-2.809986,3.0747006,0.0,-0.21037324,0.009549729,0.0066621713,-0.00062452664,-0.0001963583,2.9978173e-05,5.2621285e-06,-1.2500033e-06,-1.2074327e-07,0.0,-0.13705993,0.03840705,-0.006139567,0.00042500437,8.79862e-05,-3.8990533e-05,7.958276e-06,-9.149646e-07,-1.20323325e-08,0.0,-0.029168705,0.010612031,-0.0028769926,0.000688762,-0.0001535444,3.2630618e-05,-6.692635e-06,1.3342881e-06,-2.596992e-07,0.0,0.0699694,-0.024260258,0.006051683,-0.0012800063,0.00023969526,-3.9935447e-05,5.762009e-06,-6.508606e-07,3.1324095e-08,0.0,0.14502974,-0.038854666,0.0055177812,-0.00016773111,-0.00014117254,4.347869e-05,-6.8866943e-06,3.7851075e-07,1.3087498e-07,0.0
-41.507954,-0.26053852,-1.6663834,3.0531716,0.0,-0.15265422,-0.17460385,-0.13797343,-0.08719921,-0.043938346,-0.014991155,0.0006227791,0.0067750206,0.0074973153,0.0,-0.3395113,0.10021589,0.1077231,-0.07232649,-0.022216067,0.03580781,-0.0015850577,-0.014013453,0.0047774734,0.0,-0.20545948,0.21124938,-0.1341109,0.0524571,0.00030151903,-0.021524617,0.022009246,-0.013924526,0.0054159854,0.0,-0.028401582,0.036003545,-0.034154136,0.028735343,-0.022614092,0.017045883,-0.012462835,0.008904972,-0.00624828,0.0,0.1302008,-0.15364677,0.12865923,-0.08969007,0.05380893,-0.027226314,0.010367801,-0.0012239738,-0.002748545,1.0
-40.1014,-0.3922021,-2.8261027,1.8486533,0.0,-0.10342132,-0.012475404,0.0056047477,0.0015336957,-0.00020028888,-0.00012959297,-1.8637076e-06,8.683954e-06,1.1756384e-06,0.0,-0.10028411,0.017401798,0.0038743059,-0.001868562,5.790605e-05,0.000118404685,-2.4526878e-05,-3.8836115e-06,2.3599846e-06,0.0,-0.076134436,0.027853612,-0.0049563777,-0.000101495156,0.0003778541,-0.00013125986,2.2045837e-05,9.579375e-07,-1.8659831e-06,0.0,-0.044563334,0.021214407,-0.0070356634,0.0018909648,-0.00041653402,6.829844e-05,-3.8792145e-06,-2.8484196e-06,1.6226659e-06,0.0,-0.011733765,0.006115359,-0.0023805508,0.00082029076,-0.0002638669,8.11309e-05,-2.4144167e-05,7.006084e-06,-1.9916324e-06,2.0
-41.405785,0.26283747,-2.9184294,2.5914347,0.0,-0.30849668,0.020192841,0.007760079,-0.0011023965,-0.00015629042,4.2683467e-05,1.8071507e-06,-1.374844e-06,3.6790674e-08,0.0,-0.21522982,0.05381772,-0.007120859,0.0001962179,0.00016056668,-4.592577e-05,6.7567207e-06,-3.374965e-07,-1.1452045e-07,0.0,-0.08150495,0.02701188,-0.006552696,0.0013764543,-0.0002632718,4.6730605e-05,-7.736736e-06,1.1883632e-06,-1.6607893e-07,0.0,0.049173553,-0.016666332,0.0042010825,-0.0009332287,0.00019262267,-3.7812108e-05,7.145005e-06,-1.3084997e-06,2.3314685e-07,0.0,0.15858875,-0.04698323,0.009250486,-0.0013573968,0.00012981558,1.5013794e-06,-4.2664287e-06,1.2197657e-06,-2.3576658e-07,3.0
-40.09406,-0.47696987,-2.9800858,1.0613321,0.0,-0.092970185,-0.019497938,0.004160345,0.002602624,0.00017666986,-0.00019388637,-5.6338737e-05,5.3885733e-06,6.1291967e-06,0.0,-0.09930985,0.0011343628,0.00879908,-0.00020116227,-0.00077846885,2.6741714e-05,6.8770234e-05,-3.1583913e-06,-6.0660964e-06,0.0,-0.09416765,0.017847653,0.004973079,-0.0025262225,3.752149e-05,0.00021704721,-4.446648e-05,-1.0831439e-05,5.998523e-06,0.0,-0.08277016,0.027260246,-0.0016337015,-0.0018808193,0.00076440827,-8.486657e-05,-3.987736e-05,2.0664003e-05,-3.2672342e-06,0.0,-0.06782303,0.029520381,-0.0068307975,0.00035372048,0.00045215656,-0.00022819045,5.9200156e-05,-5.5192536e-06,-2.8507052e-06,4.0
-40.536125,-0.4037815,-1.7774909,3.0015476,0.0,-0.11569759,-0.1212592,-0.08537269,-0.045755833,-0.01717369,-0.0015016937,0.004618197,0.005381639,0.0039752168,0.0,-0.23045056,0.064500034,0.06503763,-0.04145904,-0.0118458755,0.018263808,-0.0008406949,-0.006349826,0.0020803493,0.0,-0.14132035,0.1362349,-0.08037854,0.028365782,0.0016359341,-0.011804516,0.010789881,-0.006145415,0.0020339135,0.0,-0.023134552,0.027650185,-0.02470592,0.019558826,-0.014468646,0.010240727,-0.0070228567,0.004701292,-0.0030868042,0.0,0.08364508,-0.09398604,0.07544672,-0.05088689,0.029975226,-0.015333462,0.0064213756,-0.0016866727,-0.00042007086,5.0
-43.954247,0.17085119,-2.7500796,1.7186002,0.0,-0.42042008,-0.09755643,0.01685546,0.013075375,0.0014507277,-0.00089162576,-0.00034317427,4.124634e-06,3.3193824e-05,0.0,-0.44563884,0.05285705,0.03559257,-0.009186848,-0.0022538071,0.0011303071,7.7650344e-05,-0.00011538761,6.391848e-06,0.0,-0.36750117,0.13239306,-0.013172957,-0.007691007,0.004008128,-0.0007214671,-0.00011660105,0.00010977814,-2.8594664e-05,0.0,-0.24948083,0.12779528,-0.042027026,0.009523438,-0.0009304446,-0.00041798668,0.0003015146,-0.00011518496,3.067956e-05,0.0,-0.11911174,0.0704583,-0.030489294,0.011416733,-0.0038892836,0.00122818,-0.00036115953,9.826569e-05,-2.4201016e-05,0.0
-47.906067,4.5796336e-05,-1.6663834,2.1692564,0.0,-0.2542726,-0.32226807,-0.2898983,-0.21717139,-0.14008799,-0.07629864,-0.0313894,-0.004211037,0.009297375,0.0,-0.68204695,-0.045936204,0.31489283,0.04262475,-0.1439398,-0.029567098,0.06511682,0.018170541,-0.02913523,0.0,-0.5833199,0.4141713,-0.022113943,-0.17739516,0.13626492,-0.0140455235,-0.05355731,0.044575352,-0.0066798786,0.0,-0.3639985,0.4205763,-0.31624338,0.16931565,-0.048192833,-0.023255372,0.049338706,-0.046165414,0.030338207,0.0,-0.11640991,0.1566439,-0.1565106,0.13757318,-0.112152696,0.08677537,-0.064478695,0.04630728,-0.032250647,1.0
-43.189404,-0.18190041,-1.5496509,2.4960265,0.0,-0.16108227,-0.21099381,-0.19761862,-0.15569773,-0.107326634,-0.0644625,-0.03196511,-0.010354316,0.0020648837,0.0,-0.45939112,0.03152777,0.22242907,-0.030678874,-0.1066384,0.022317205,0.05060308,-0.014383573,-0.023752322,0.0,-0.3541557,0.31599873,-0.108808845,-0.057403658,0.10441477,-0.06510085,0.0070392624,0.02554646,-0.026235512,0.0,-0.17139879,0.22242273,-0.2048405,0.15707897,-0.103695065,0.05776948,-0.02427123,0.0032535077,0.00764397,0.0,0.017641548,-0.024652084,0.025823701,-0.024033507,0.020959118,-0.017538218,0.0142609365,-0.011353757,0.008893538,2.0
-54.602245,0.052553646,-1.8051286,1.1398876,0.0,-0.26012215,-0.35645887,-0.35253817,-0.29682136,-0.22251864,-0.1498145,-0.08901373,-0.043689366,-0.013352584,0.0,-0.7329111,-0.46559817,0.08722649,0.29872704,0.1441898,-0.06451038,-0.11633305,-0.04019103,0.03526162,0.0,-0.81560576,-0.031163612,0.42503235,0.032525755,-0.22087261,-0.02543682,0.11445273,0.017666036,-0.059136238,0.0,-0.7778199,0.339513,0.25828165,-0.29016247,-0.008320116,0.15526614,-0.06342464,-0.05345529,0.05647761,0.0,-0.6783978,0.5449017,-0.083154865,-0.21796577,0.2185296,-0.061621465,-0.06470472,0.08417447,-0.0337968,3.0
-40.08165,-0.47696987,-2.9927824,1.0613321,0.0,-0.09192495,-0.018037096,0.004331815,0.0023943752,9.890655e-05,-0.00018560872,-4.488806e-05,7.084809e-06,5.2336395e-06,0.0,-0.09752007,0.0018715315,0.00831413,-0.0003198063,-0.00070575066,4.0927294e-05,5.964367e-05,-4.6489904e-06,-5.0177027e-06,0.0,-0.092141874,0.017739184,0.0044743917,-0.0023803094,7.514316e-05,0.00018934475,-4.2886764e-05,-7.9558595e-06,5.2037963e-06,0.0,-0.080760255,0.026523236,-0.001795738,-0.0016812674,0.0007059189,-8.788081e-05,-3.1581756e-05,1.7896758e-05,-3.1734899e-06,0.0,-0.06597391,0.028446365,-0.006616447,0.00041716488,0.00038665446,-0.00020243539,5.4178425e-05,-6.027131e-06,-2.0402133e-06,4.0
-40.357967,-0.48613504,-1.9394383,2.236561,0.0,-0.09718524,-0.098629005,-0.06645933,-0.03331206,-0.010805989,0.00056247145,0.0043106787,0.004180052,0.0027502642,0.0,-0.19204548,0.0036221456,0.066396825,-0.002505893,-0.022932056,0.0012997848,0.007912056,-0.0005990716,-0.0027269893,0.0,-0.1574625,0.10608945,-0.01698086,-0.025275808,0.022906348,-0.0066852993,-0.0034234906,0.0046202764,-0.0019280467,0.0,-0.091664314,0.09477655,-0.066270284,0.035719045,-0.013996271,0.002109452,0.0026629057,-0.0034833795,0.002680042,0.0,-0.019916205,0.023306876,-0.020381987,0.015785664,-0.01141911,0.007899907,-0.0052927947,0.0034597924,-0.0022170246,5.0
-45.372528,0.16194399,-2.238801,2.8604856,0.0,-0.46639833,-0.26489154,-0.06470777,0.011943991,0.018678797,0.008412991,0.0013444568,-0.00078296906,-0.000691839,0.0,-0.5907824,0.15968601,0.065440714,-0.04704334,0.00068568974,0.00846261,-0.0024134582,-0.00090332894,0.0006878306,0.0,-0.35367432,0.24957812,-0.11110459,0.032523617,-0.0025267205,-0.0041957614,0.0034253174,-0.0016458469,0.0005317542,0.0,-0.0573295,0.048951514,-0.03125902,0.017692178,-0.009360363,0.004740121,-0.0023267018,0.00111531,-0.0005246053,0.0,0.2107692,-0.17006159,0.09847058,-0.04818981,0.020780718,-0.00790846,0.0025609252,-0.00061250466,2.3433147e-05,0.0
-41.27859,-0.26053852,-1.8217561,3.0531716,0.0,-0.16458918,-0.1641862,-0.10803749,-0.052162755,-0.01544251,0.0022629343,0.0074878046,0.0067030103,0.0041504633,0.0,-0.3088159,0.09187421,0.07726358,-0.054104272,-0.010073058,0.021322014,-0.0029316351,-0.006349636,0.002881998,0.0,-0.18348478,0.1748195,-0.10441676,0.040273823,-0.003005668,-0.0107771065,0.011286171,-0.0071029398,0.002944845,0.0,-0.021415638,0.024870912,-0.02163015,0.016696204,-0.012063849,0.008355234,-0.0056172446,0.0036936156,-0.0023869835,0.0,0.12284373,-0.13198891,0.10020751,-0.0629626,0.033709407,-0.014893364,0.004584664,0.000118440745,-0.0016800936,1.0
-42.35331,0.07102203,-2.8983412,1.4340659,0.0,-0.31340045,-0.049683746,0.016287662,0.0064128637,-0.00023918712,-0.000532369,-6.595508e-05,3.059126e-05,9.934997e-06,0.0,-0.32154676,0.032496914,0.02150791,-0.0046792896,-0.001185413,0.0004805898,4.2828287e-05,-4.1383282e-05,8.801892e-07,0.0,-0.27829322,0.081156485,-0.0022098208,-0.005612968,0.00180725,-9.4258095e-05,-0.00011185646,3.9887404e-05,-3.0075955e-06,0.0,-0.21155587,0.08958823,-0.021626638,0.0022507883,0.0007143283,-0.00047604117,0.00014651388,-2.5340534e-05,-5.6560935e-07,0.0,-0.13493411,0.06825846,-0.024125762,0.006941456,-0.0016512742,0.00030011556,-2.4499965e-05,-1.0746105e-05,7.325098e-06,2.0
-40.48474,0.041272655,-2.9184294,2.5914347,0.0,-0.18521906,0.0121236285,0.0046590925,-0.0006618705,-9.383558e-05,2.5626829e-05,1.0849996e-06,-8.2544585e-07,2.208884e-08,0.0,-0.12922235,0.03231175,-0.0042753094,0.00011780773,9.640301e-05,-2.7573484e-05,4.056684e-06,-2.0263032e-07,-6.875721e-08,0.0,-0.04893495,0.016217727,-0.0039341887,0.00082641264,-0.00015806638,2.80567e-05,-4.6450773e-06,7.134842e-07,-9.971253e-08,0.0,0.029523427,-0.010006339,0.002522298,-0.0005603034,0.000115649185,-2.2702101e-05,4.289807e-06,-7.856132e-07,1.3997959e-07,0.0,0.09521548,-0.028208373,0.0055539217,-0.00081497076,7.794028e-05,9.014168e-07,-2.5615313e-06,7.323381e-07,-1.4155246e-07,3.0
-40.08165,-0.47696987,-2.9927824,1.0613321,0.0,-0.09192495,-0.018037096,0.004331815,0.0023943752,9.890655e-05,-0.00018560872,-4.488806e-05,7.084809e-06,5.2336395e-06,0.0,-0.09752007,0.0018715315,0.00831413,-0.0003198063,-0.00070575066,4.0927294e-05,5.964367e-05,-4.6489904e-06,-5.0177027e-06,0.0,-0.092141874,0.017739184,0.0044743917,-0.0023803094,7.514316e-05,0.00018934475,-4.2886764e-05,-7.9558595e-06,5.2037963e-06,0.0,-0.080760255,0.026523236,-0.001795738,-0.0016812674,0.0007059189,-8.788081e-05,-3.1581756e-05,1.7896758e-05,-3.1734899e-06,0.0,-0.06597391,0.028446365,-0.006616447,0.00041716488,0.00038665446,-0.00020243539,5.4178425e-05,-6.027131e-06,-2.0402133e-06,4.0
-44.61947,-0.015443844,-2.5100904,1.2534204,0.0,-0.31101647,-0.2083519,-0.07237956,-0.0034720355,0.013312033,0.0096679665,0.0036004991,0.0003231837,-0.00056140334,0.0,-0.43832672,-0.086618155,0.077586025,0.03404614,-0.010034965,-0.00933886,0.0003226443,0.0020814664,0.0003416116,0.0,-0.44066492,0.0766087,0.08188963,-0.030788045,-0.012340232,0.008797239,0.0011367878,-0.0020983163,0.00011917924,0.0,-0.3905724,0.17857969,0.0027339477,-0.039833084,0.017622022,0.0005489011,-0.004058299,0.0017369653,8.263118e-05,0.0,-0.31388795,0.20846221,-0.07062878,0.0018673256,0.014019561,-0.009714248,0.0034225194,-0.00017418295,-0.00062377274,5.0
-46.940544,0.16194399,-2.238801,2.2632656,0.0,-0.4676032,-0.3211756,-0.116950504,-0.009135122,0.019649155,0.015521045,0.006305206,0.00089031307,-0.0007861182,0.0,-0.6793243,0.07128887,0.1431003,-0.03081921,-0.028485926,0.009820831,0.005283684,-0.0027313943,-0.00088456523,0.0,-0.52886444,0.3155242,-0.07101399,-0.027572766,0.032191314,-0.013093687,0.00067614455,0.0024990002,-0.0016407975,0.0,-0.28444797,0.24355283,-0.14548548,0.07058224,-0.028185796,0.008488013,-0.0010199279,-0.0010081902,0.0010893234,0.0,-0.027265336,0.025653241,-0.018092731,0.01133659,-0.0066558016,0.003749361,-0.0020523272,0.0010998843,-0.00057992624,0.0
